frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon,,,,,frame.xtime
1552500757,192.168.10.106,192.168.10.107,47672,5683,12,69,0,49855,,,,,,,1552500613
1552500757,192.168.10.106,192.168.10.107,47672,5683,12,69,0,49855,,,,,,,1552500613
1552500757,192.168.10.107,192.168.10.106,5683,47672,12,0,2,49855,,,,,,,1552500613
1552500757,192.168.10.107,192.168.10.106,5683,47672,12,0,2,49855,,,,,,,1552500613
1552500757,192.168.10.106,192.168.10.108,48801,5683,12,69,0,6478,,,,,,,1552500613
1552500757,192.168.10.106,192.168.10.108,48801,5683,12,69,0,6478,,,,,,,1552500613
1552500758,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500614
1552500758,192.168.10.108,192.168.10.106,5683,48801,12,0,2,6478,,,,,,,1552500614
1552500758,192.168.10.108,192.168.10.106,5683,48801,12,0,2,6478,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.108,5683,54719,12,68,2,51591,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.108,5683,54719,12,68,2,51591,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.107,44006,5683,12,69,0,38096,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.107,44006,5683,12,69,0,38096,,,,,,,1552500614
1552500758,192.168.10.107,192.168.10.106,5683,44006,12,0,2,38096,,,,,,,1552500614
1552500758,192.168.10.107,192.168.10.106,5683,44006,12,0,2,38096,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.108,40741,5683,12,69,0,53829,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.108,40741,5683,12,69,0,53829,,,,,,,1552500614
1552500758,192.168.10.108,192.168.10.106,5683,40741,12,0,2,53829,,,,,,,1552500614
1552500758,192.168.10.108,192.168.10.106,5683,40741,12,0,2,53829,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.107,38889,5683,12,69,0,46312,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.107,38889,5683,12,69,0,46312,,,,,,,1552500614
1552500758,192.168.10.107,192.168.10.106,5683,38889,12,0,2,46312,,,,,,,1552500614
1552500758,192.168.10.107,192.168.10.106,5683,38889,12,0,2,46312,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.108,35806,5683,12,69,0,21513,,,,,,,1552500614
1552500758,192.168.10.106,192.168.10.108,35806,5683,12,69,0,21513,,,,,,,1552500614
1552500758,192.168.10.108,192.168.10.106,5683,35806,12,0,2,21513,,,,,,,1552500614
1552500758,192.168.10.108,192.168.10.106,5683,35806,12,0,2,21513,,,,,,,1552500614
1552500759,192.168.10.106,192.168.10.107,40211,5683,12,69,0,38939,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.107,40211,5683,12,69,0,38939,,,,,,,1552500615
1552500759,192.168.10.107,192.168.10.106,5683,40211,12,0,2,38939,,,,,,,1552500615
1552500759,192.168.10.107,192.168.10.106,5683,40211,12,0,2,38939,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.108,39694,5683,12,69,0,13765,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.108,39694,5683,12,69,0,13765,,,,,,,1552500615
1552500759,192.168.10.108,192.168.10.106,5683,39694,12,0,2,13765,,,,,,,1552500615
1552500759,192.168.10.108,192.168.10.106,5683,39694,12,0,2,13765,,,,,,,1552500615
1552500759,192.168.10.108,192.168.10.106,38615,5683,29,3,0,16520,,/floor_1_temp,,,,,1552500615
1552500759,192.168.10.108,192.168.10.106,38615,5683,29,3,0,16520,,/floor_1_temp,,,,,1552500615
1552500759,192.168.10.106,192.168.10.108,5683,38615,12,68,2,16520,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.108,5683,38615,12,68,2,16520,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.107,45616,5683,12,69,0,56519,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.107,45616,5683,12,69,0,56519,,,,,,,1552500615
1552500759,192.168.10.107,192.168.10.106,5683,45616,12,0,2,56519,,,,,,,1552500615
1552500759,192.168.10.107,192.168.10.106,5683,45616,12,0,2,56519,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.108,43391,5683,12,69,0,44078,,,,,,,1552500615
1552500759,192.168.10.106,192.168.10.108,43391,5683,12,69,0,44078,,,,,,,1552500615
1552500759,192.168.10.108,192.168.10.106,5683,43391,12,0,2,44078,,,,,,,1552500615
1552500759,192.168.10.108,192.168.10.106,5683,43391,12,0,2,44078,,,,,,,1552500615
1552500760,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500616
1552500760,192.168.10.106,192.168.10.107,47476,5683,12,69,0,62863,,,,,,,1552500616
1552500760,192.168.10.106,192.168.10.107,47476,5683,12,69,0,62863,,,,,,,1552500616
1552500760,192.168.10.107,192.168.10.106,5683,47476,12,0,2,62863,,,,,,,1552500616
1552500760,192.168.10.107,192.168.10.106,5683,47476,12,0,2,62863,,,,,,,1552500616
1552500760,192.168.10.106,192.168.10.108,37886,5683,12,69,0,58255,,,,,,,1552500616
1552500760,192.168.10.106,192.168.10.108,37886,5683,12,69,0,58255,,,,,,,1552500616
1552500760,192.168.10.108,192.168.10.106,5683,37886,12,0,2,58255,,,,,,,1552500616
1552500760,192.168.10.108,192.168.10.106,5683,37886,12,0,2,58255,,,,,,,1552500616
1552500761,192.168.10.106,192.168.10.107,59509,5683,12,69,0,19605,,,,,,,1552500617
1552500761,192.168.10.106,192.168.10.107,59509,5683,12,69,0,19605,,,,,,,1552500617
1552500761,192.168.10.107,192.168.10.106,5683,59509,12,0,2,19605,,,,,,,1552500617
1552500761,192.168.10.107,192.168.10.106,5683,59509,12,0,2,19605,,,,,,,1552500617
1552500761,192.168.10.106,192.168.10.108,45877,5683,12,69,0,58808,,,,,,,1552500617
1552500761,192.168.10.106,192.168.10.108,45877,5683,12,69,0,58808,,,,,,,1552500617
1552500761,192.168.10.108,192.168.10.106,5683,45877,12,0,2,58808,,,,,,,1552500617
1552500761,192.168.10.108,192.168.10.106,5683,45877,12,0,2,58808,,,,,,,1552500617
1552500762,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500618
1552500762,192.168.10.106,192.168.10.107,57733,5683,12,69,0,44816,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.107,57733,5683,12,69,0,44816,,,,,,,1552500618
1552500762,192.168.10.107,192.168.10.106,5683,57733,12,0,2,44816,,,,,,,1552500618
1552500762,192.168.10.107,192.168.10.106,5683,57733,12,0,2,44816,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.108,43842,5683,12,69,0,38899,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.108,43842,5683,12,69,0,38899,,,,,,,1552500618
1552500762,192.168.10.108,192.168.10.106,5683,43842,12,0,2,38899,,,,,,,1552500618
1552500762,192.168.10.108,192.168.10.106,5683,43842,12,0,2,38899,,,,,,,1552500618
1552500762,192.168.10.108,192.168.10.106,56044,5683,29,3,0,21068,,/floor_1_temp,,,,,1552500618
1552500762,192.168.10.108,192.168.10.106,56044,5683,29,3,0,21068,,/floor_1_temp,,,,,1552500618
1552500762,192.168.10.106,192.168.10.108,5683,56044,12,68,2,21068,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.108,5683,56044,12,68,2,21068,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.107,38854,5683,12,69,0,48023,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.107,38854,5683,12,69,0,48023,,,,,,,1552500618
1552500762,192.168.10.107,192.168.10.106,5683,38854,12,0,2,48023,,,,,,,1552500618
1552500762,192.168.10.107,192.168.10.106,5683,38854,12,0,2,48023,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.108,49559,5683,12,69,0,37065,,,,,,,1552500618
1552500762,192.168.10.106,192.168.10.108,49559,5683,12,69,0,37065,,,,,,,1552500618
1552500762,192.168.10.108,192.168.10.106,5683,49559,12,0,2,37065,,,,,,,1552500618
1552500762,192.168.10.108,192.168.10.106,5683,49559,12,0,2,37065,,,,,,,1552500618
1552500763,192.168.10.106,192.168.10.107,34812,5683,12,69,0,18232,,,,,,,1552500619
1552500763,192.168.10.106,192.168.10.107,34812,5683,12,69,0,18232,,,,,,,1552500619
1552500763,192.168.10.107,192.168.10.106,5683,34812,12,0,2,18232,,,,,,,1552500619
1552500763,192.168.10.107,192.168.10.106,5683,34812,12,0,2,18232,,,,,,,1552500619
1552500763,192.168.10.106,192.168.10.108,60856,5683,12,69,0,29061,,,,,,,1552500619
1552500763,192.168.10.106,192.168.10.108,60856,5683,12,69,0,29061,,,,,,,1552500619
1552500763,192.168.10.108,192.168.10.106,5683,60856,12,0,2,29061,,,,,,,1552500619
1552500763,192.168.10.108,192.168.10.106,5683,60856,12,0,2,29061,,,,,,,1552500619
1552500764,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500620
1552500764,192.168.10.106,192.168.10.107,36098,5683,12,69,0,19351,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.107,36098,5683,12,69,0,19351,,,,,,,1552500620
1552500764,192.168.10.107,192.168.10.106,5683,36098,12,0,2,19351,,,,,,,1552500620
1552500764,192.168.10.107,192.168.10.106,5683,36098,12,0,2,19351,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.108,57826,5683,12,69,0,50818,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.108,57826,5683,12,69,0,50818,,,,,,,1552500620
1552500764,192.168.10.108,192.168.10.106,5683,57826,12,0,2,50818,,,,,,,1552500620
1552500764,192.168.10.108,192.168.10.106,5683,57826,12,0,2,50818,,,,,,,1552500620
1552500764,192.168.10.108,192.168.10.106,56342,5683,29,3,0,61755,,/floor_1_temp,,,,,1552500620
1552500764,192.168.10.108,192.168.10.106,56342,5683,29,3,0,61755,,/floor_1_temp,,,,,1552500620
1552500764,192.168.10.106,192.168.10.108,5683,56342,12,68,2,61755,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.108,5683,56342,12,68,2,61755,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.107,41122,5683,12,69,0,18436,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.107,41122,5683,12,69,0,18436,,,,,,,1552500620
1552500764,192.168.10.107,192.168.10.106,5683,41122,12,0,2,18436,,,,,,,1552500620
1552500764,192.168.10.107,192.168.10.106,5683,41122,12,0,2,18436,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.108,48564,5683,12,69,0,14558,,,,,,,1552500620
1552500764,192.168.10.106,192.168.10.108,48564,5683,12,69,0,14558,,,,,,,1552500620
1552500764,192.168.10.108,192.168.10.106,5683,48564,12,0,2,14558,,,,,,,1552500620
1552500764,192.168.10.108,192.168.10.106,5683,48564,12,0,2,14558,,,,,,,1552500620
1552500765,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500621
1552500765,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500621
1552500765,192.168.10.106,192.168.10.107,46223,5683,12,69,0,41245,,,,,,,1552500621
1552500765,192.168.10.106,192.168.10.107,46223,5683,12,69,0,41245,,,,,,,1552500621
1552500765,192.168.10.107,192.168.10.106,5683,46223,12,0,2,41245,,,,,,,1552500621
1552500765,192.168.10.107,192.168.10.106,5683,46223,12,0,2,41245,,,,,,,1552500621
1552500765,192.168.10.106,192.168.10.108,60265,5683,12,69,0,554,,,,,,,1552500621
1552500765,192.168.10.106,192.168.10.108,60265,5683,12,69,0,554,,,,,,,1552500621
1552500765,192.168.10.108,192.168.10.106,5683,60265,12,0,2,554,,,,,,,1552500621
1552500765,192.168.10.108,192.168.10.106,5683,60265,12,0,2,554,,,,,,,1552500621
1552500766,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500622
1552500766,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500622
1552500766,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500622
1552500766,192.168.10.106,192.168.10.107,38529,5683,12,69,0,38123,,,,,,,1552500622
1552500766,192.168.10.106,192.168.10.107,38529,5683,12,69,0,38123,,,,,,,1552500622
1552500766,192.168.10.107,192.168.10.106,5683,38529,12,0,2,38123,,,,,,,1552500622
1552500766,192.168.10.107,192.168.10.106,5683,38529,12,0,2,38123,,,,,,,1552500622
1552500766,192.168.10.106,192.168.10.108,36971,5683,12,69,0,12601,,,,,,,1552500622
1552500766,192.168.10.106,192.168.10.108,36971,5683,12,69,0,12601,,,,,,,1552500622
1552500766,192.168.10.108,192.168.10.106,5683,36971,12,0,2,12601,,,,,,,1552500622
1552500766,192.168.10.108,192.168.10.106,5683,36971,12,0,2,12601,,,,,,,1552500622
1552500767,192.168.10.106,192.168.10.107,35112,5683,12,69,0,33778,,,,,,,1552500623
1552500767,192.168.10.106,192.168.10.107,35112,5683,12,69,0,33778,,,,,,,1552500623
1552500767,192.168.10.107,192.168.10.106,5683,35112,12,0,2,33778,,,,,,,1552500623
1552500767,192.168.10.107,192.168.10.106,5683,35112,12,0,2,33778,,,,,,,1552500623
1552500767,192.168.10.106,192.168.10.108,35170,5683,12,69,0,7407,,,,,,,1552500623
1552500767,192.168.10.106,192.168.10.108,35170,5683,12,69,0,7407,,,,,,,1552500623
1552500767,192.168.10.108,192.168.10.106,5683,35170,12,0,2,7407,,,,,,,1552500623
1552500767,192.168.10.108,192.168.10.106,5683,35170,12,0,2,7407,,,,,,,1552500623
1552500768,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500624
1552500768,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500624
1552500768,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500624
1552500768,192.168.10.106,192.168.10.107,58010,5683,12,69,0,57466,,,,,,,1552500624
1552500768,192.168.10.106,192.168.10.107,58010,5683,12,69,0,57466,,,,,,,1552500624
1552500768,192.168.10.107,192.168.10.106,5683,58010,12,0,2,57466,,,,,,,1552500624
1552500768,192.168.10.107,192.168.10.106,5683,58010,12,0,2,57466,,,,,,,1552500624
1552500768,192.168.10.106,192.168.10.108,58389,5683,12,69,0,23527,,,,,,,1552500624
1552500768,192.168.10.106,192.168.10.108,58389,5683,12,69,0,23527,,,,,,,1552500624
1552500768,192.168.10.108,192.168.10.106,5683,58389,12,0,2,23527,,,,,,,1552500624
1552500768,192.168.10.108,192.168.10.106,5683,58389,12,0,2,23527,,,,,,,1552500624
1552500769,192.168.10.107,192.168.10.106,53935,5683,38,3,0,62284,,/floor_1_light,,,,,1552500625
1552500769,192.168.10.107,192.168.10.106,53935,5683,38,3,0,62284,,/floor_1_light,,,,,1552500625
1552500769,192.168.10.106,192.168.10.107,5683,53935,12,68,2,62284,,,,,,,1552500625
1552500769,192.168.10.106,192.168.10.107,5683,53935,12,68,2,62284,,,,,,,1552500625
1552500769,192.168.10.106,192.168.10.107,56336,5683,12,69,0,2203,,,,,,,1552500625
1552500769,192.168.10.106,192.168.10.107,56336,5683,12,69,0,2203,,,,,,,1552500625
1552500769,192.168.10.107,192.168.10.106,5683,56336,12,0,2,2203,,,,,,,1552500625
1552500769,192.168.10.107,192.168.10.106,5683,56336,12,0,2,2203,,,,,,,1552500625
1552500769,192.168.10.106,192.168.10.108,39908,5683,12,69,0,59594,,,,,,,1552500625
1552500769,192.168.10.106,192.168.10.108,39908,5683,12,69,0,59594,,,,,,,1552500625
1552500769,192.168.10.108,192.168.10.106,5683,39908,12,0,2,59594,,,,,,,1552500625
1552500769,192.168.10.108,192.168.10.106,5683,39908,12,0,2,59594,,,,,,,1552500625
1552500770,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500626
1552500770,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500626
1552500770,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500626
1552500770,192.168.10.106,192.168.10.107,38749,5683,12,69,0,15428,,,,,,,1552500626
1552500770,192.168.10.106,192.168.10.107,38749,5683,12,69,0,15428,,,,,,,1552500626
1552500770,192.168.10.107,192.168.10.106,5683,38749,12,0,2,15428,,,,,,,1552500626
1552500770,192.168.10.107,192.168.10.106,5683,38749,12,0,2,15428,,,,,,,1552500626
1552500770,192.168.10.106,192.168.10.108,52903,5683,12,69,0,7733,,,,,,,1552500626
1552500770,192.168.10.106,192.168.10.108,52903,5683,12,69,0,7733,,,,,,,1552500626
1552500770,192.168.10.108,192.168.10.106,5683,52903,12,0,2,7733,,,,,,,1552500626
1552500770,192.168.10.108,192.168.10.106,5683,52903,12,0,2,7733,,,,,,,1552500626
1552500771,192.168.10.106,192.168.10.107,50903,5683,12,69,0,5070,,,,,,,1552500627
1552500771,192.168.10.106,192.168.10.107,50903,5683,12,69,0,5070,,,,,,,1552500627
1552500771,192.168.10.107,192.168.10.106,5683,50903,12,0,2,5070,,,,,,,1552500627
1552500771,192.168.10.107,192.168.10.106,5683,50903,12,0,2,5070,,,,,,,1552500627
1552500771,192.168.10.106,192.168.10.108,56854,5683,12,69,0,50726,,,,,,,1552500627
1552500771,192.168.10.106,192.168.10.108,56854,5683,12,69,0,50726,,,,,,,1552500627
1552500771,192.168.10.108,192.168.10.106,5683,56854,12,0,2,50726,,,,,,,1552500627
1552500771,192.168.10.108,192.168.10.106,5683,56854,12,0,2,50726,,,,,,,1552500627
1552500772,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500628
1552500772,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500628
1552500772,192.168.10.106,192.168.10.101,5683,33780,268,69,2,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500628
1552500772,192.168.10.106,192.168.10.107,52201,5683,12,69,0,50415,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.107,52201,5683,12,69,0,50415,,,,,,,1552500628
1552500772,192.168.10.107,192.168.10.106,5683,52201,12,0,2,50415,,,,,,,1552500628
1552500772,192.168.10.107,192.168.10.106,5683,52201,12,0,2,50415,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.108,41073,5683,12,69,0,20645,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.108,41073,5683,12,69,0,20645,,,,,,,1552500628
1552500772,192.168.10.108,192.168.10.106,5683,41073,12,0,2,20645,,,,,,,1552500628
1552500772,192.168.10.108,192.168.10.106,5683,41073,12,0,2,20645,,,,,,,1552500628
1552500772,192.168.10.108,192.168.10.106,37539,5683,29,3,0,23000,,/floor_1_temp,,,,,1552500628
1552500772,192.168.10.108,192.168.10.106,37539,5683,29,3,0,23000,,/floor_1_temp,,,,,1552500628
1552500772,192.168.10.106,192.168.10.108,5683,37539,12,68,2,23000,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.108,5683,37539,12,68,2,23000,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.107,38979,5683,12,69,0,20459,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.107,38979,5683,12,69,0,20459,,,,,,,1552500628
1552500772,192.168.10.107,192.168.10.106,5683,38979,12,0,2,20459,,,,,,,1552500628
1552500772,192.168.10.107,192.168.10.106,5683,38979,12,0,2,20459,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.108,33693,5683,12,69,0,731,,,,,,,1552500628
1552500772,192.168.10.106,192.168.10.108,33693,5683,12,69,0,731,,,,,,,1552500628
1552500772,192.168.10.108,192.168.10.106,5683,33693,12,0,2,731,,,,,,,1552500628
1552500772,192.168.10.108,192.168.10.106,5683,33693,12,0,2,731,,,,,,,1552500628
1552500773,192.168.10.108,192.168.10.106,34372,5683,29,3,0,59572,,/floor_1_temp,,,,,1552500629
1552500773,192.168.10.108,192.168.10.106,34372,5683,29,3,0,59572,,/floor_1_temp,,,,,1552500629
1552500773,192.168.10.106,192.168.10.107,48125,5683,12,69,0,15339,,,,,,,1552500629
1552500773,192.168.10.106,192.168.10.107,48125,5683,12,69,0,15339,,,,,,,1552500629
1552500773,192.168.10.107,192.168.10.106,5683,48125,12,0,2,15339,,,,,,,1552500629
1552500773,192.168.10.107,192.168.10.106,5683,48125,12,0,2,15339,,,,,,,1552500629
1552500773,192.168.10.106,192.168.10.108,47723,5683,12,69,0,24927,,,,,,,1552500629
1552500773,192.168.10.106,192.168.10.108,47723,5683,12,69,0,24927,,,,,,,1552500629
1552500774,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500630
1552500774,192.168.10.108,192.168.10.106,5683,47723,12,0,2,24927,,,,,,,1552500630
1552500774,192.168.10.108,192.168.10.106,5683,47723,12,0,2,24927,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.108,5683,34372,12,68,2,59572,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.108,5683,34372,12,68,2,59572,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.107,46345,5683,12,69,0,50391,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.107,46345,5683,12,69,0,50391,,,,,,,1552500630
1552500774,192.168.10.107,192.168.10.106,5683,46345,12,0,2,50391,,,,,,,1552500630
1552500774,192.168.10.107,192.168.10.106,5683,46345,12,0,2,50391,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.108,51511,5683,12,69,0,54569,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.108,51511,5683,12,69,0,54569,,,,,,,1552500630
1552500774,192.168.10.108,192.168.10.106,5683,51511,12,0,2,54569,,,,,,,1552500630
1552500774,192.168.10.108,192.168.10.106,5683,51511,12,0,2,54569,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.107,37228,5683,12,69,0,36008,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.107,37228,5683,12,69,0,36008,,,,,,,1552500630
1552500774,192.168.10.107,192.168.10.106,5683,37228,12,0,2,36008,,,,,,,1552500630
1552500774,192.168.10.107,192.168.10.106,5683,37228,12,0,2,36008,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.108,52832,5683,12,69,0,727,,,,,,,1552500630
1552500774,192.168.10.106,192.168.10.108,52832,5683,12,69,0,727,,,,,,,1552500630
1552500774,192.168.10.108,192.168.10.106,5683,52832,12,0,2,727,,,,,,,1552500630
1552500774,192.168.10.108,192.168.10.106,5683,52832,12,0,2,727,,,,,,,1552500630
1552500775,192.168.10.106,192.168.10.107,55004,5683,12,69,0,15637,,,,,,,1552500631
1552500775,192.168.10.108,192.168.10.106,54120,5683,29,3,0,37532,,/floor_1_temp,,,,,1552500631
1552500775,192.168.10.108,192.168.10.106,54120,5683,29,3,0,37532,,/floor_1_temp,,,,,1552500631
1552500775,192.168.10.106,192.168.10.107,55004,5683,12,69,0,15637,,,,,,,1552500631
1552500775,192.168.10.107,192.168.10.106,5683,55004,12,0,2,15637,,,,,,,1552500631
1552500775,192.168.10.107,192.168.10.106,5683,55004,12,0,2,15637,,,,,,,1552500631
1552500775,192.168.10.106,192.168.10.108,48815,5683,12,69,0,50,,,,,,,1552500631
1552500775,192.168.10.106,192.168.10.108,48815,5683,12,69,0,50,,,,,,,1552500631
1552500776,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500632
1552500776,192.168.10.108,192.168.10.106,5683,48815,12,0,2,50,,,,,,,1552500632
1552500776,192.168.10.108,192.168.10.106,5683,48815,12,0,2,50,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.108,5683,54120,12,68,2,37532,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.108,5683,54120,12,68,2,37532,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.107,60697,5683,12,69,0,14356,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.107,60697,5683,12,69,0,14356,,,,,,,1552500632
1552500776,192.168.10.107,192.168.10.106,5683,60697,12,0,2,14356,,,,,,,1552500632
1552500776,192.168.10.107,192.168.10.106,5683,60697,12,0,2,14356,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.108,39972,5683,12,69,0,35924,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.108,39972,5683,12,69,0,35924,,,,,,,1552500632
1552500776,192.168.10.108,192.168.10.106,5683,39972,12,0,2,35924,,,,,,,1552500632
1552500776,192.168.10.108,192.168.10.106,5683,39972,12,0,2,35924,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.107,35348,5683,12,69,0,59070,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.107,35348,5683,12,69,0,59070,,,,,,,1552500632
1552500776,192.168.10.107,192.168.10.106,5683,35348,12,0,2,59070,,,,,,,1552500632
1552500776,192.168.10.107,192.168.10.106,5683,35348,12,0,2,59070,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.108,36510,5683,12,69,0,64867,,,,,,,1552500632
1552500776,192.168.10.106,192.168.10.108,36510,5683,12,69,0,64867,,,,,,,1552500632
1552500776,192.168.10.108,192.168.10.106,5683,36510,12,0,2,64867,,,,,,,1552500632
1552500776,192.168.10.108,192.168.10.106,5683,36510,12,0,2,64867,,,,,,,1552500632
1552500777,192.168.10.106,192.168.10.107,52176,5683,12,69,0,7840,,,,,,,1552500633
1552500777,192.168.10.106,192.168.10.107,52176,5683,12,69,0,7840,,,,,,,1552500633
1552500777,192.168.10.107,192.168.10.106,5683,52176,12,0,2,7840,,,,,,,1552500633
1552500777,192.168.10.107,192.168.10.106,5683,52176,12,0,2,7840,,,,,,,1552500633
1552500777,192.168.10.106,192.168.10.108,45937,5683,12,69,0,37255,,,,,,,1552500633
1552500777,192.168.10.106,192.168.10.108,45937,5683,12,69,0,37255,,,,,,,1552500633
1552500777,192.168.10.108,192.168.10.106,5683,45937,12,0,2,37255,,,,,,,1552500633
1552500777,192.168.10.108,192.168.10.106,5683,45937,12,0,2,37255,,,,,,,1552500633
1552500778,192.168.10.101,192.168.10.106,33780,5683,36,1,0,23570,c6:c6:27:9b:02:d3:e9,/floor_1_temp,,,,,1552500634
1552500778,192.168.10.106,192.168.10.107,49439,5683,12,69,0,59688,,,,,,,1552500634
1552500778,192.168.10.106,192.168.10.107,49439,5683,12,69,0,59688,,,,,,,1552500634
1552500778,192.168.10.107,192.168.10.106,5683,49439,12,0,2,59688,,,,,,,1552500634
1552500778,192.168.10.107,192.168.10.106,5683,49439,12,0,2,59688,,,,,,,1552500634
1552500778,192.168.10.107,192.168.10.106,51041,5683,37,3,0,5666,,/floor_1_light,,,,,1552500634
1552500778,192.168.10.107,192.168.10.106,51041,5683,37,3,0,5666,,/floor_1_light,,,,,1552500634
1552500778,192.168.10.106,192.168.10.108,47785,5683,12,69,0,63648,,,,,,,1552500634
